2001-01-01 00:20:00,ROBBERY,41.965917251,-87.657969065
2001-01-01 00:20:00,WEAPONS VIOLATION,41.914012742,-87.764244323
2001-01-01 00:20:00,WEAPONS VIOLATION,41.804149939,-87.62609605
2001-01-01 00:20:00,BATTERY,41.858407516,-87.678028363
2001-01-01 00:25:00,BATTERY,41.766659039,-87.662504269
2001-01-01 00:25:00,CRIMINAL DAMAGE,41.802536867,-87.615129166
2001-01-01 00:25:00,NARCOTICS,41.868040997,-87.627290382
2001-01-01 00:25:00,CRIMINAL DAMAGE,41.994241996,-87.68738211
2001-01-01 00:26:26,CRIMINAL DAMAGE,41.748297404,-87.604033093
2001-01-01 00:28:00,CRIMINAL DAMAGE,41.854188694,-87.658910857
2001-01-01 00:30:00,CRIMINAL DAMAGE,41.921687717,-87.649910906
2001-01-01 00:30:00,CRIMINAL DAMAGE,41.911271667,-87.789820542
2001-01-01 00:30:00,MOTOR VEHICLE THEFT,41.744456202,-87.574912056
2001-01-01 00:30:00,CRIMINAL DAMAGE,41.934152431,-87.643563108
2001-01-01 00:30:00,BATTERY,41.801537166,-87.645493369
2001-01-01 00:30:00,WEAPONS VIOLATION,41.870993798,-87.754874355
2001-01-01 00:30:00,BATTERY,41.926526492,-87.650491322
2001-01-01 00:30:00,CRIMINAL DAMAGE,41.751839625,-87.566007731
2001-01-01 00:30:00,CRIMINAL DAMAGE,41.725926174,-87.661719277
2001-01-01 00:30:00,CRIMINAL DAMAGE,41.767824707,-87.58297628
2001-01-01 00:30:00,OTHER OFFENSE,41.872092429,-87.633718878
2001-01-01 00:30:00,THEFT,41.706655147,-87.617555986
2001-01-01 00:30:00,MOTOR VEHICLE THEFT,41.831095207,-87.60837042
2001-01-01 00:30:00,BATTERY,41.875977103,-87.746171171
2001-01-01 00:31:44,CRIMINAL DAMAGE,41.863705249,-87.710317139
2001-01-01 00:32:50,OTHER OFFENSE,41.741259065,-87.544342963
2001-01-01 00:33:13,BATTERY,41.714139419,-87.657523758
2001-01-01 00:34:00,CRIMINAL DAMAGE,41.815777139,-87.609309897
2001-01-01 00:35:00,CRIMINAL DAMAGE,41.79788536,-87.677545088
2001-01-01 00:38:40,ROBBERY,41.9400267,-87.653500908
2001-01-01 00:40:00,CRIMINAL DAMAGE,41.807094448,-87.67693767
2001-01-01 00:40:00,CRIMINAL TRESPASS,41.778215243,-87.615723238
2001-01-01 00:40:00,CRIMINAL DAMAGE,41.772801395,-87.659327869
2001-01-01 00:40:00,BATTERY,41.896767254,-87.629449688
2001-01-01 00:40:00,BATTERY,41.891984753,-87.615817467
2001-01-01 00:41:51,WEAPONS VIOLATION,41.851694212,-87.7023807
2001-01-01 00:43:00,CRIMINAL DAMAGE,41.785680494,-87.653296945
2001-01-01 00:44:00,CRIMINAL DAMAGE,41.819504303,-87.618582544
2001-01-01 00:45:00,CRIMINAL DAMAGE,41.725972141,-87.654132106
2001-01-01 00:45:00,BATTERY,41.762514064,-87.565876899
2001-01-01 00:45:00,ASSAULT,41.935966694,-87.747892566
2001-01-01 00:45:00,NARCOTICS,41.775228502,-87.640605347
2001-01-01 00:45:00,NARCOTICS,41.882753142,-87.676828546
2001-01-01 00:48:00,CRIMINAL DAMAGE,41.759102736,-87.565851573
2001-01-01 00:49:29,WEAPONS VIOLATION,41.906126935,-87.723824078
2001-01-01 00:50:00,DECEPTIVE PRACTICE,41.928161754,-87.802583288
2001-01-01 00:50:00,CRIMINAL DAMAGE,41.740060801,-87.688308961
2001-01-01 00:50:00,CRIMINAL TRESPASS,41.913870323,-87.674959314
2001-01-01 00:50:00,BATTERY,41.772571018,-87.63499938
2001-01-01 00:50:20,BATTERY,41.866923032,-87.654422827
2001-01-01 00:55:00,WEAPONS VIOLATION,41.654916652,-87.604963085
2001-01-01 00:55:00,ASSAULT,41.796234456,-87.630407807
2001-01-01 00:55:00,WEAPONS VIOLATION,41.784511474,-87.637267798
2001-01-01 00:55:00,BATTERY,41.873043777,-87.725651231
2001-01-01 00:57:53,DECEPTIVE PRACTICE,41.945099502,-87.817113062
2001-01-01 00:59:34,CRIMINAL DAMAGE,41.746768804,-87.610107773
2001-01-01 01:00:00,BATTERY,41.938196134,-87.800533735
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.945072291,-87.684629263
2001-01-01 01:00:00,SEX OFFENSE,41.910796986,-87.682213687
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.99666603,-87.685109858
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.756650158,-87.641607815
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.756689633,-87.561625217
2001-01-01 01:00:00,OTHER OFFENSE,41.858050399,-87.695512503
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.854014083,-87.681908988
